"parcel_id","num_changes","tot_rent_change","total_days_on_market","initial_rent","days_til_first_change","first_change_amt","days_til_second_change","second_change_amt","days_til_third_change","third_change_amt","days_til_fourth_change","fourth_change_amt","days_til_fifth_change","fifth_change_amt","parcel_number","parcel_county","parcel_address1","parcel_address2","parcel_city","parcel_state","parcel_zipcode","parcel_longitude","parcel_latitude","land_use","acres","sqft_total","bedroom_count","bathroom_count","year_built","last_sale","last_price","total_value"
"17088216","1","-200","8","1900","12","-200",,,,,,,,,"1532910625","Contra Costa","250 CHILPANCINGO PKWY","APT 27","PLEASANT HILL","CA","94523","-122.069874","37.975659","366","0.0000000","614","1","1.000","1973","2010-12-30","80250","137814"
"17090367","1","-205","12","4200","12","-205",,,,,,,,,"23012040","Santa Clara","521 HILMAR ST","","SANTA CLARA","CA","95050","-121.933847","37.344472","385","0.0929752","1189","3","3.000","1944","1987-06-19","148500","295564"
"17091226","0",,"1","3495",,,,,,,,,,,"1322060102","Contra Costa","4145 EDEN CT","","CONCORD","CA","94521","-122.000517","37.959408","385","0.1962810","1705","4","2.000","1961","2003-02-28","350000","574513"
"17091899","0",,"12","4100",,,,,,,,,,,"074 133804400","Alameda","3551 DEPASSIER WAY","","ALAMEDA","CA","94502","-122.235582","37.729317","385","0.0718320","1632","3","2.500","1986","2016-05-20","906000","961447"
"17095294","0",,"5","2450",,,,,,,,,,,"4522841606","San Diego","3644 3RD AVE","UNIT 6","SAN DIEGO","CA","92103","-117.163051","32.744145","366","0.0000000","922","2","2.000","1993","2002-12-30","328000","425848"
"17096689","0",,"12","4200",,,,,,,,,,,"6151001934","San Diego","41 ANTIGUA CT","","CORONADO","CA","92118","-117.132680","32.624303","366","6.3000000","1860","3","2.000","1973","2011-07-29","650000","731884"
"17097626","0",,"5","1550",,,,,,,,,,,"253262008","Riverside","375 CENTRAL AVE","UNIT 16","RIVERSIDE","CA","92507","-117.318721","33.955833","366","0.0199954","740","1","1.000","1997","2018-08-31","240000","143046"
"17100174","1","-200","12","3200","12","-200",,,,,,,,,"059150041000","Napa","19 KEVIN LN","","AMERICAN CANYON","CA","94503","-122.241433","38.159401","385","0.0909780","2465","4","3.000","2001","2018-08-15","600000","600000"
"17100571","0",,"12","1875",,,,,,,,,,,"4447204306","San Diego","4220 5TH AVE","APT 6","SAN DIEGO","CA","92103","-117.160752","32.754233","366","0.0000000","702","2","1.000","1979","2011-12-21","175000","197041"
"17101302","0",,"1","4250",,,,,,,,,,,"3576 148","San Francisco","3375 17TH ST","APT 308","SAN FRANCISCO","CA","94110","-122.421295","37.763098","366","0.0000000","1294","1","2.000","2003","2012-08-28","675000","745130"
"17102737","0",,"2","1695",,,,,,,,,,,"011123006000","Placer","605 GROVE ST","","ROSEVILLE","CA","95678","-121.294002","38.752617","369","0.0000000","1604","3","2.000","1962","2007-12-17","247000","290833"
"17102771","0",,"12","1710",,,,,,,,,,,"7273015001","Los Angeles","116 W 9TH ST","","LONG BEACH","CA","90813","-118.192764","33.777585","165","0.1719697","11570","4","4.000","1924","2006-05-01","0","668766"
"17106789","0",,"12","925",,,,,,,,,,,"16436038","Kern","1001 MCDONALD WAY","APT 38","BAKERSFIELD","CA","93309","-119.053647","35.346542","366","0.0000000","1007","2","1.000","1976","2018-10-23","1325000","53000"
"17113157","0",,"7","2950",,,,,,,,,,,"4252410400","San Diego","3351 CHEYENNE AVE","","SAN DIEGO","CA","92117","-117.199253","32.801727","385","0.1423324","904","3","1.000","1953","2012-06-04","430000","484167"
"17116472","0",,"12","1695",,,,,,,,,,,"1601804100","San Diego","3685 VISTA CAMPANA N","UNIT 41","OCEANSIDE","CA","92057","-117.327921","33.216091","385","0.0000000","1028","2","2.000","1965","1967-03-06","0","50472"
"17116689","0",,"1","0",,,,,,,,,,,"00739112","Kern","406 OLIVE ST","","BAKERSFIELD","CA","93304","-119.036906","35.361715","385","0.1721763","947","2","1.000","1947","2004-11-01","99000","111000"
"17118037","0",,"7","3850",,,,,,,,,,,"3702 215","San Francisco","1160 MISSION ST","UNIT 1703","SAN FRANCISCO","CA","94103","-122.412634","37.778704","366","0.0000000","756","1","1.000","2008","2013-01-11","628500","693798"
"17119373","0",,"2","1295",,,,,,,,,,,"051260058540","Placer","3675 GALENA DR","APT 4","AUBURN","CA","95602","-121.103264","38.948298","366","0.0000000","840","2","1.000","1974","2018-05-10","139500","142290"
"17119974","0",,"12","1595",,,,,,,,,,,"694171022","Riverside","140 PASEO BRAVO","","PALM DESERT","CA","92211","-116.342503","33.777362","366","0.0000000","1465","2","2.000","2008","2015-02-06","169000","178507"
"17121145","0",,"7","1295",,,,,,,,,,,"28503300010093","Sacramento","1019 DORNAJO WAY","APT 243","SACRAMENTO","CA","95825","-121.407290","38.583934","366","0.0000000","1002","2","2.000","1987","2005-02-02","223500","170100"
"17122782","0",,"1","1100",,,,,,,,,,,"06712219","Kern","328 BALSAM ST","","RIDGECREST","CA","93555","-117.670811","35.627305","385","0.0000000","1249","3","1.000","1950",,"0","50903"
"17124857","0",,"3","1610",,,,,,,,,,,"3104221020000","San Bernardino","14103 GRAY LN","","VICTORVILLE","CA","92394","-117.355430","34.521508","385","0.1262626","1842","4","2.000","2003","2014-09-08","175000","188545"
"17124983","0",,"5","2350",,,,,,,,,,,"111690012","Santa Barbara","2311 WESTBURY WAY","","SANTA MARIA","CA","93455","-120.441851","34.918097","377","0.0899908","1678","3","2.000","2003","2013-09-04","300000","168189"
"17128364","0",,"5","2050",,,,,,,,,,,"400130053","Riverside","38012 DIVOT DR","","BEAUMONT","CA","92223","-117.011658","33.947613","385","0.1500000","1842","4","2.000","2014","2016-11-30","299000","304980"
"17128415","0",,"5","0",,,,,,,,,,,"2172311100","San Diego","3062 ROADRUNNER RD","","SAN MARCOS","CA","92078","-117.210483","33.151704","385","1.0500000","1520","4","2.000","1972","1992-04-15","206000","326532"
"17132648","0",,"5","2295",,,,,,,,,,,"12705401040000","Sacramento","9516 MISTY RIVER WAY","","ELK GROVE","CA","95624","-121.342950","38.417140","385","0.1566804","2207","4","2.000","2001","2018-04-05","440000","448800"
"17135974","2","-300","12","3000","12","-200","9","-100",,,,,,,"55448309S","Fresno","3577 LINCOLN AVE","","CLOVIS","CA","93619","-119.642049","36.816977","385","0.1198347","3243","5","3.500",,"2018-07-31","434500","434100"
"17136420","0",,"5","1225",,,,,,,,,,,"0399311010000","San Bernardino","11681 ASH ST","","APPLE VALLEY","CA","92308","-117.245849","34.463762","375","0.0658861","1195","2","2.000","1988","2011-01-07","83500","95739"
"17137179","1","-100","9","2295","8","-100",,,,,,,,,"461025047000","Placer","3364 APOLLO CIR","","ROSEVILLE","CA","95661","-121.230412","38.751880","385","0.0761708","1829","4","3.000","1997","2010-06-01","289000","334407"
"17140514","0",,"7","1550",,,,,,,,,,,"130032018000","Stanislaus","635 W J ST","","OAKDALE","CA","95361","-120.852180","37.759037","385","0.1611800","1056","2","1.000","1926","2018-11-07","250000","250000"
"17141447","0",,"4","2350",,,,,,,,,,,"006420024000","Napa","20 ELAN WAY","","NAPA","CA","94559","-122.273627","38.300584","366","0.0499541","1186","2","2.000","1972","2015-10-08","384000","407503"
"17141756","0",,"12","1800",,,,,,,,,,,"23311213","San Joaquin","223 W 12TH ST","","TRACY","CA","95376","-121.429158","37.740877","369","0.1549587","2128","4","2.000","1982","1987-12-26","0","213058"
"17144050","0",,"9","1050",,,,,,,,,,,"253041001000","Tulare","52 W LAUREL AVE","","PORTERVILLE","CA","93257","-119.017551","36.079845","385","0.1294766","1036","3","2.000","1961","2017-09-21","140000","142800"
"17146164","0",,"11","2950",,,,,,,,,,,"017670007","Santa Barbara","307 POR LA MAR CIR","","SANTA BARBARA","CA","93103","-119.665876","34.418866","366","0.0000000","708","1","1.000","1996","2009-05-15","568000","655695"
"17148153","1","-200","8","2800","13","-200",,,,,,,,,"3741330025","Contra Costa","1801 PINE ST","","MARTINEZ","CA","94553","-122.127519","38.012843","385","0.1147842","1275","2","1.000","1934","2017-09-29","510000","520200"
"17149150","0",,"5","4000",,,,,,,,,,,"076 039500100","Alameda","555 BEGIER AVE","","SAN LEANDRO","CA","94577","-122.150939","37.731819","385","0.1159091","1863","3","1.500","1930","1960-03-16","0","113484"
"17149257","0",,"7","3950",,,,,,,,,,,"0624 097","San Francisco","1950 GOUGH ST","APT 505","SAN FRANCISCO","CA","94109","-122.425677","37.791558","366","0.0000000","950","1","1.000","1926","2008-12-03","0","604296"
"17149288","0",,"12","2600",,,,,,,,,,,"512111027","Riverside","255 E AVENIDA GRANADA","UNIT 422","PALM SPRINGS","CA","92264","-116.543749","33.786347","366","0.0399908","1198","2","2.000","1985","1989-08-22","10000","148726"
"17151074","0",,"12","2900",,,,,,,,,,,"2226200100","San Diego","6323 PASEO CORONO","","CARLSBAD","CA","92009","-117.234414","33.119018","385","0.0000000","2104","3","2.000","2000","1999-03-25","295000","414555"
"17151989","0",,"7","1725",,,,,,,,,,,"46832202","Kern","22304 GOLDEN STAR BLVD","","TEHACHAPI","CA","93561","-118.483044","35.141747","385","0.0000000","1921","3","1.750","2005","2016-03-18","298000","316239"
"17163161","0",,"7","1050",,,,,,,,,,,"067430048000","Shasta","2845 RESERVOIR LN","","REDDING","CA","96002","-122.344701","40.566260","361","1.2500000","0","0","0.000",,,"0","390225"
"17163392","1","-450","12","4750","17","-450",,,,,,,,,"22027090","Santa Clara","2832 CABRILLO AVE","","SANTA CLARA","CA","95051","-121.977632","37.360277","385","0.1377410","1555","4","2.000","1960","2016-10-06","922000","1045602"
"17165297","0",,"3","2150",,,,,,,,,,,"3111901847","San Diego","10805 CAMINO RUIZ","UNIT 47","SAN DIEGO","CA","92126","-117.142900","32.916294","366","0.0000000","912","2","2.000","1984","2017-03-22","350000","364137"
"17166007","0",,"5","2900",,,,,,,,,,,"043290002","Santa Barbara","622 W PEDREGOSA ST","APT B","SANTA BARBARA","CA","93101","-119.721294","34.423298","366","0.0000000","980","2","2.000","1980","1991-06-21","113000","214035"
"17168001","0",,"12","1495",,,,,,,,,,,"3885522000","San Diego","12033 SHORT ST","","LAKESIDE","CA","92040","-116.932405","32.826132","385","0.5699954","1882","4","1.500","1940",,"0","140664"
"17168303","0",,"4","1250",,,,,,,,,,,"231143016000","Merced","3749 PIGEON CT","","MERCED","CA","95340","-120.452735","37.334435","385","0.0000000","1049","3","1.000","1995","2019-08-21","223500","123851"
"17168540","0",,"12","2175",,,,,,,,,,,"1031152200","San Diego","243 E VIEW ST","","FALLBROOK","CA","92028","-117.249250","33.386226","385","0.0000000","1173","2","1.500","1965","2016-04-08","365000","387340"
"17168724","0",,"12","3000",,,,,,,,,,,"5309004018","Los Angeles","5180 WADENA ST","","LOS ANGELES","CA","90032","-118.168018","34.092413","385","0.0977961","1034","3","2.000","1962","1998-08-05","115000","161599"
"17169095","0",,"12","4195",,,,,,,,,,,"048H759005900","Alameda","88 STARVIEW DR","","OAKLAND","CA","94618","-122.225506","37.853265","386","0.0420110","1740","3","2.500","1995","2015-03-06","714500","769571"
"17172081","1","-100","12","2895","2","-100",,,,,,,,,"4096018013","Los Angeles","18010 MANHATTAN PL","","TORRANCE","CA","90504","-118.309970","33.867021","388","0.1141414","2892","9","6.000","1969","2015-09-22","750000","795906"
"17173930","1","2000","12","0","12","2000",,,,,,,,,"141143003","Riverside","11678 VALVERDE AVE","","RIVERSIDE","CA","92505","-117.502684","33.915357","372","0.1800046","2679","5","4.000","1973","2017-01-06","438000","446760"
"17175689","0",,"12","7500",,,,,,,,,,,"2990930400","San Diego","229 23RD ST","","DEL MAR","CA","92014","-117.266690","32.968307","385","0.0000000","2292","4","4.500",,"2013-06-28","2300000","2757060"
"17177070","1","-100","11","4550","12","-100",,,,,,,,,"4401700800","San Diego","5073 CANTERBURY DR","","SAN DIEGO","CA","92116","-117.109159","32.770051","385","0.1423783","2040","3","3.000","1929","2018-06-26","1220000","1244400"
"17177845","0",,"9","1995",,,,,,,,,,,"014321007000","Placer","906 VINE AVE","","ROSEVILLE","CA","95678","-121.279723","38.737550","385","0.0000000","1884","3","3.000","1963","2004-04-30","320000","407844"
"17177943","0",,"12","715",,,,,,,,,,,"104280027000","Shasta","2539 LANNING AVE","","REDDING","CA","96001","-122.384677","40.571964","372","0.1492195","510","1","1.000","1942","2010-01-28","100000","115704"
"17180038","0",,"9","3200",,,,,,,,,,,"3487902800","San Diego","4421 HUGGINS ST","","SAN DIEGO","CA","92122","-117.197362","32.860583","385","0.1561065","1254","3","2.000","1973","1972-10-18","30900","71608"
"17183065","0",,"2","2195",,,,,,,,,,,"476150027000","Placer","507 BROMLEY CT","","ROSEVILLE","CA","95747","-121.323059","38.761643","385","0.0000000","1682","4","2.000","1992","2000-06-16","200000","275547"
"17183686","0",,"7","1595",,,,,,,,,,,"06800840230000","Sacramento","3427 VIRGO ST","","SACRAMENTO","CA","95827","-121.327434","38.562427","385","0.2199954","1128","3","2.000","1959","1979-03-06","39000","89542"
"17186014","0",,"12","1375",,,,,,,,,,,"052502016","San Luis Obispo","555 WESTMONT AVE","","SAN LUIS OBISPO","CA","93405","-120.676319","35.300540","361","1.8813590","38194","73","53.000","1962","2013-12-16","0","8324297"
"17186167","1","50","12","2150","3","50",,,,,,,,,"76708002","Santa Clara","50 W 3RD ST","APT A","MORGAN HILL","CA","95037","-121.652990","37.127352","369","0.2865014","1200","0","0.000","1953","2014-05-29","620000","681324"
"17186515","0",,"5","2500",,,,,,,,,,,"0714220076","Contra Costa","826 GLOUCESTER ST","","ANTIOCH","CA","94509","-121.816570","37.990816","385","0.1773416","2075","4","2.500","1980","2016-02-09","0","245306"
"17189102","0",,"12","2900",,,,,,,,,,,"5355633718","San Diego","325 7TH AVE","UNIT 1302","SAN DIEGO","CA","92101","-117.157805","32.708801","366","0.0000000","853","2","2.000",,"2011-11-23","475000","534836"
"17189392","0",,"3","4500",,,,,,,,,,,"72910019","Santa Clara","16620 OAK VIEW CIR","","MORGAN HILL","CA","95037","-121.595087","37.139072","385","0.4664830","2504","4","2.000","1975","2017-12-20","899000","916980"
"17190828","0",,"8","1895",,,,,,,,,,,"22522200270005","Sacramento","4000 INNOVATOR DR","UNIT 3110","SACRAMENTO","CA","95834","-121.510455","38.642589","366","0.0000000","1522","3","2.000","2007","2018-05-02","275000","280500"
"17190993","1","-105","12","1100","2","-105",,,,,,,,,"19427103","Kern","905 RIVER OAKS DR","","BAKERSFIELD","CA","93309","-119.071507","35.346694","385","0.0000000","1006","2","1.000","1963","2005-03-30","160000","134000"
"17192227","0",,"1","4200",,,,,,,,,,,"3163213100","San Diego","12319 MESA CREST RD","","POWAY","CA","92064","-117.065284","32.953399","385","0.0000000","3099","5","3.000","1995","2012-10-09","705000","778249"
"17192521","0",,"11","1850",,,,,,,,,,,"38745016","Kern","5302 HARTNETT CT","","BAKERSFIELD","CA","93306","-118.844962","35.401991","385","0.3199954","2529","4","2.500","2004","2004-12-28","387000","291000"
"17196770","0",,"12","2250",,,,,,,,,,,"1584220200","San Diego","281 ARGUS WAY","","OCEANSIDE","CA","92057","-117.301480","33.238534","385","0.0000000","1364","3","2.500","1987","2001-02-21","0","248171"
"17197669","0",,"1","1795",,,,,,,,,,,"0680240025","Contra Costa","1932 DEODAR AVE","","ANTIOCH","CA","94509","-121.803044","38.002850","385","0.1161616","1272","3","1.000","1942","2011-01-13","0","77333"
"17198417","1","-100","12","2700","17","-100",,,,,,,,,"1623810247","Contra Costa","1011 MORELLO AVE","","MARTINEZ","CA","94553","-122.103796","37.986477","385","0.3328742","1481","3","2.000","1969","1984-06-15","0","84613"
"17199338","0",,"5","1050",,,,,,,,,,,"121201008","Santa Barbara","421 E MILL ST","","SANTA MARIA","CA","93454","-120.430399","34.955613","375","0.1699954","0","0","0.000",,"2000-01-31","115000","158431"
"17201314","0",,"5","2950",,,,,,,,,,,"1333710400","San Diego","30748 SADDLEBACK RD","","VALLEY CENTER","CA","92082","-117.002281","33.270453","385","2.5000000","2374","3","3.000","1983","2011-12-23","315000","354678"
"17204970","1","-100","7","1895","12","-100",,,,,,,,,"1672504331","San Diego","2336 HOSP WAY","UNIT 215","CARLSBAD","CA","92008","-117.327247","33.176200","366","0.0000000","810","2","1.000","1975","1992-08-31","98900","153677"
"17205116","0",,"12","3695",,,,,,,,,,,"93733003","Orange","801 OCEAN AVE","# 3","SEAL BEACH","CA","90740","-118.106453","33.740445","366","0.0000000","1215","3","2.000","1985","1996-12-17","265000","386901"
"17207152","0",,"1","3650",,,,,,,,,,,"0619 023","San Francisco","1720 CLAY ST","APT 6","SAN FRANCISCO","CA","94109","-122.421375","37.792670","366","0.0000000","790","1","1.000","2000","2008-04-22","570000","671166"
"17208182","1","-80","12","1875","17","-80",,,,,,,,,"5395423119","San Diego","3078 BROADWAY","UNIT 201","SAN DIEGO","CA","92102","-117.127733","32.716100","366","0.0000000","827","2","2.000","1993","2012-08-03","180000","198587"
"17210231","1","-100","5","3700","12","-100",,,,,,,,,"4082001068","Los Angeles","2615 VANDERBILT LN","# C","REDONDO BEACH","CA","90278","-118.362996","33.872160","366","0.1725666","1770","4","3.000","2005","2013-02-04","605000","667856"
"17212464","0",,"12","2195",,,,,,,,,,,"4134009123","Los Angeles","6001 CANTERBURY DR","UNIT 104","CULVER CITY","CA","90230","-118.382268","33.984910","366","0.5433425","893","1","1.000","1967","1973-03-14","21000","58628"
"17214061","0",,"7","2595",,,,,,,,,,,"7256025015","Los Angeles","165 PROSPECT AVE","","LONG BEACH","CA","90803","-118.140918","33.761459","388","0.0726125","2548","5","3.000","1928","2018-06-12","1376500","1403520"
"17215609","0",,"4","1675",,,,,,,,,,,"20219001","San Joaquin","1278 DEVONSHIRE AVE","","MANTECA","CA","95336","-121.238372","37.815436","385","0.2707759","1178","3","2.000","1979","1979-08-01","0","109455"
"17217668","0",,"12","3150",,,,,,,,,,,"160080004","Sonoma","4508 FAIRWAY DR","","ROHNERT PARK","CA","94928","-122.695328","38.367800","385","0.1639118","1944","3","2.000","1985",,"0","262411"
"17219655","0",,"5","2295",,,,,,,,,,,"13217600360000","Sacramento","10253 NEVERS WAY","","ELK GROVE","CA","95757","-121.448891","38.384817","385","0.1396006","2206","4","2.000","2005","2012-03-06","210000","236452"
"17219776","2","-500","12","4500","12","-300","5","-200",,,,,,,"4220020025","Los Angeles","12020 BEATRICE ST","","CULVER CITY","CA","90230","-118.406925","33.984452","385","0.1313361","1896","3","2.000","1952","2018-10-30","1310000","1310000"
"17221497","0",,"4","7495",,,,,,,,,,,"1994200085","Contra Costa","130 MONTAIR CT","","DANVILLE","CA","94526","-122.016357","37.812594","385","1.6767677","3904","5","4.000","1981","2015-06-25","2275000","2451062"
"17223522","1","-100","12","3600","2","-100",,,,,,,,,"45570018","Santa Clara","3109 TUSCOLANA WAY","","SAN JOSE","CA","95125","-121.877013","37.278017","385","0.0309917","1589","3","2.500","2003","2009-08-31","557000","613752"
"17223599","1","-150","12","4500","12","-150",,,,,,,,,"1274 057","San Francisco","266 PARNASSUS AVE","","SAN FRANCISCO","CA","94117","-122.453666","37.764656","366","0.0000000","945","2","1.000","1945",,"0","835531"
"17224536","1","-100","5","2600","2","-100",,,,,,,,,"039320009","Sonoma","275 MANKA CIR","","SANTA ROSA","CA","95403","-122.758866","38.509714","385","0.1033058","1439","3","3.000","1986","2009-07-21","275000","318207"
"17225115","0",,"7","2250",,,,,,,,,,,"7253025015","Los Angeles","1324 TERMINO AVE","","LONG BEACH","CA","90804","-118.145712","33.783131","385","0.0500000","624","1","1.000","1923","2002-04-19","215000","284710"
"17225887","0",,"5","1300",,,,,,,,,,,"6311004022","Los Angeles","3741 E 55TH ST","","MAYWOOD","CA","90270","-118.196536","33.992477","361","0.2326905","3996","8","8.000","1927","1980-06-26","117955","253682"
"17230569","0",,"5","2800",,,,,,,,,,,"1119081310000","San Bernardino","5732 RIDGEMARK PL","","FONTANA","CA","92336","-117.443389","34.149879","385","0.1418044","2830","3","2.500","2000","2011-08-12","320000","360315"
"17232563","0",,"12","2295",,,,,,,,,,,"1667715000","San Diego","611 PASEO RIO","","VISTA","CA","92081","-117.266689","33.189891","385","0.0000000","1277","3","2.000","1993","2000-02-07","185000","254884"
"17236277","0",,"12","900",,,,,,,,,,,"05628045","Kern","8052 OLANCHA AVE","","INYOKERN","CA","93527","-117.847720","35.747519","373","2.5300046","1034","3","2.000","2005","2017-02-27","82000","85312"
"17236662","1","100","8","1500","8","100",,,,,,,,,"019211033","San Luis Obispo","152 WHITLEY GARDENS DR","","PASO ROBLES","CA","93446","-120.507467","35.661041","373","2.0600092","1380","3","2.000","1993","2002-03-27","248500","329076"
"17238804","0",,"2","2000",,,,,,,,,,,"2782007003","Los Angeles","8469 HATILLO AVE","","WINNETKA","CA","91306","-118.565911","34.224089","385","0.2169192","806","2","1.000","1948",,"0","51806"
"17242368","0",,"12","13000",,,,,,,,,,,"019103004","Santa Barbara","1415 MISSION RIDGE RD","","SANTA BARBARA","CA","93103","-119.692252","34.439633","385","0.3199954","3208","2","4.000","1951","2009-07-02","2575000","2993383"
"17243612","1","-100","7","2195","5","-100",,,,,,,,,"4342000804","San Diego","10425 CAMINITO CUERVO","UNIT 211","SAN DIEGO","CA","92108","-117.111955","32.786720","366","1.4600092","1037","2","2.000","1977","1991-02-20","0","181065"
"17244065","1","-100","12","2895","12","-100",,,,,,,,,"06906000190000","Sacramento","11725 OLD EUREKA WAY","","GOLD RIVER","CA","95670","-121.236922","38.627152","385","0.1751148","3479","5","3.000","1995","1995-06-29","310000","473910"
"17248078","1","-100","7","3500","5","-100",,,,,,,,,"49469049","Santa Clara","3188 GROTH CT","","SAN JOSE","CA","95111","-121.832487","37.291365","366","0.0160009","1392","4","2.500","1982","2018-11-30","573500","573500"
